Application,class,Number_Api_Calls,Class_Size,Issue_Score
OsmAnd~,FavouritesAdapter,0,0,0.06060606060606061
OsmAnd~,MapRendererStateChanges,1,7,0
OsmAnd~,NextDirectionInfo,0,0,0.03173039022467481
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IRasterMapLayerProvider__Data_t,1,1,0
OsmAnd~,FavouritesTreeFragment,0,0,3.0247311530029877
OsmAnd~,Way,6,14,0.20192695066962885
OsmAnd~,AndroidUiHelper,9,5,0
OsmAnd~,OsmAndStructure,0,0,0.006233032498974266
OsmAnd~,OpeningHoursView,36,8,0.01841238415389075
OsmAnd~,PropertyValuesHolder,0,0,0.801763358370609
OsmAnd~,THash,0,0,0.0066927112926892735
OsmAnd~,SWIGTYPE_p_ElevationDataConfiguration,1,1,0
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_ObfRoutingSectionReader__DataBlock_const_t_t,1,1,0
OsmAnd~,LayoutParams,0,0,0.01959646965206418
OsmAnd~,PrimitiveGroup,0,0,0.0011179429849077697
OsmAnd~,UnscaledBitmapLoader,8,4,0
OsmAnd~,IOnlineTileSources,2,23,0
OsmAnd~,DashboardSettingsDialogFra,0,0,2.0
OsmAnd~,ObfFile,1,6,0
OsmAnd~,FileDescriptorSet,0,0,0.0011179429849077697
OsmAnd~,RouteBorderPoint,0,0,0.011518581299885707
OsmAnd~,AddressBookPluginActivity,0,0,0.03125
OsmAnd~,OsmandIndex,79,190,0.6450510143713998
OsmAnd~,AmenityType,6,9,0
OsmAnd~,AbstractMessage,0,0,0.005574768307781504
OsmAnd~,RouteCalculationParams,1,1,0.009292623254305703
OsmAnd~,TransportPart,0,0,0.0105903309739198
OsmAnd~,SWIGTYPE_p_FilterRoadsByIdFunction,1,1,0
OsmAnd~,QuadPoint,1,1,0
OsmAnd~,ObfMetadata,0,0,0.005154639175257732
OsmAnd~,IndexItemAdapter,0,0,0.010810810810810811
OsmAnd~,ICoreResourcesProvider,1,6,0
OsmAnd~,OSMSettings,4,5,4.022062475464524
OsmAnd~,SherpafyLoadingFragment,6,5,0.08157878937148891
OsmAnd~,MapTree,0,0,0.010905161665696949
OsmAnd~,SherpafyPluginActivity,0,0,0.3573702185792349
OsmAnd~,AHSupermarketResolver,0,0,0.2618966958947814
OsmAnd~,GpxDisplayItem,0,0,0.16135645353756334
OsmAnd~,City,8,14,1.0269076469258043
OsmAnd~,RouterTestsSuite,0,0,0.21843326702661742
OsmAnd~,interface_IFontFinder,1,8,0
OsmAnd~,RateUsShouldShow,0,0,0.02888301951094828
OsmAnd~,SWIGTYPE_p_MapStyleEvaluationResult__Packed,1,1,0
OsmAnd~,OsmBugsLayer,66,44,5.787767192703936
OsmAnd~,GPXRouteParams,0,0,0.07226463965233997
OsmAnd~,DownloadResourceGroupFragment,0,0,0.3839662447257382
OsmAnd~,YandexTrafficAdapter,13,8,1.5226930319644758
OsmAnd~,NativeQtLibrary,0,0,0.4104890769954256
OsmAnd~,Logger,1,11,0
OsmAnd~,SWIGTYPE_p_QSetT_std__shared_ptrT_OsmAnd__IMapTiledSymbolsProvider_t_t,1,1,0
OsmAnd~,GeoParsedPoint,0,0,0.30280670005011623
OsmAnd~,UninterpretedOption,0,0,0.0011179429849077697
OsmAnd~,IndexZipperException,0,0,0.019801980198019802
OsmAnd~,EditPOIFilterActivity,47,17,2.8985696970470287
OsmAnd~,ResolvedMapStyle,1,37,0
OsmAnd~,SWIGTYPE_p_std__weak_ptrT_OsmAnd__SymbolRasterizer__RasterizedSymbolsGroup_const_t,1,1,0
OsmAnd~,MinskTransReader,0,0,0.479611583385168
OsmAnd~,SWIGTYPE_p_std__functionT_bool_fOsmAnd__IMapTiledSymbolsProvider_const_pconst_std__shared_ptrT_OsmAnd__MapSymbolsGroup_const_t_const_RF_t,1,1,0
OsmAnd~,DownloadedRegionsLayer,24,12,0.36846062682127667
OsmAnd~,TourSelectionFragment,0,0,0.4399999999999999
OsmAnd~,RoutePointsPlugin,42,38,10.000117279621
OsmAnd~,OsmandMapTileView,59,60,11.017104345777756
OsmAnd~,FavoriteDialogs,45,9,1.6276363955741429
OsmAnd~,DownloadOsmandIndexesHelper,25,7,3.134531928615296
OsmAnd~,TransportRoutes,0,0,0.021000255421098665
OsmAnd~,RenderingIcons,17,9,0.9323556079065393
OsmAnd~,AdditionalOnPathSymbolInstanceParameters,0,0,0.005154639175257732
OsmAnd~,SWIGTYPE_p_QByteArray,1,1,0
OsmAnd~,DashSearchFragment,16,5,2.1465341705636103
OsmAnd~,SettingsOsmEditingActivity,9,5,0.09216078188930193
OsmAnd~,RestrictionData,0,0,0.01009509375540172
OsmAnd~,AccessibilityPlugin,0,3,2.257209856623878
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__Road_const_t_t,1,1,0
OsmAnd~,SWIGTYPE_p_OsmAnd__ObservableAsT_OsmAnd__ResourcesManager__LocalResourcesChanged_t,1,1,0
OsmAnd~,StartGPSStatus,32,12,6.319355200239091
OsmAnd~,HistoricalRecord,0,0,0.007663003509306108
OsmAnd~,TIntLongHash,0,0,0.01772006043331925
OsmAnd~,EnumValueDescriptor,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_QHashT_std__shared_ptrT_OsmAnd__MapObject_const_t_std__shared_ptrT_OsmAnd__MapPrimitiviser__SymbolsGroup_const_t_t,1,1,0
OsmAnd~,BinaryInspectorNative,4,4,0.043478260869565216
OsmAnd~,RuleNode,0,0,0.005154639175257732
OsmAnd~,SWIGTYPE_p_OsmAnd__PointT_long_long_t,1,1,0
OsmAnd~,NotificationTextView,5,2,0
OsmAnd~,SWIGTYPE_p_QHashT_QStringRef_unsigned_int_t,1,1,0
OsmAnd~,StageInformation,0,0,0.2713560798820419
OsmAnd~,MenuState,0,0,0.06451612903225806
OsmAnd~,SettingsOsMoActivity,25,9,1.4058860915118936
OsmAnd~,SWIGTYPE_p_MapLayerConfiguration,1,1,0
OsmAnd~,JavaViewController,0,0,0.15846338535414167
OsmAnd~,SwitchEx,1,2,0
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_MapPrimitiviser__PrimitivisedObjects_const_t,1,1,0
OsmAnd~,BuildConfig,2,1,0
OsmAnd~,NavigationService,25,12,4.671139383895129
OsmAnd~,RoutingParameter,0,0,0.016194331983805668
OsmAnd~,SplitToolbar,3,2,0
OsmAnd~,FavouritesListActivity,0,0,0.275109543757618
OsmAnd~,SWIGTYPE_p_MapPrimitiviser_Metrics__Metric_primitiviseWithoutSurface,1,1,0
OsmAnd~,AmenityIndexRepositoryOdb,0,0,0.09986347691158737
OsmAnd~,SWIGTYPE_p_OsmAnd__ObservableAsT_OsmAnd__IMapRenderer__IFramePreparedObserver_t,1,1,0
OsmAnd~,AudioFocusHelper,1,0,0.14857142857142858
OsmAnd~,Fileformat,0,0,0.05853506723170566
OsmAnd~,TLongObjectHashMap<V>,0,0,0.1170701344634114
OsmAnd~,OsmandExpandableListFragment,18,14,0.2933864307682556
OsmAnd~,Building,3,10,0.12673994324068652
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IMapDataProvider__Request_t,1,1,0
OsmAnd~,RenderingRuleProperty,11,21,1.495786824644676
OsmAnd~,MapStackControl,0,0,0.25371867678369214
OsmAnd~,MapPrimitiviser,12,95,0
OsmAnd~,NumberPickerDialogFragment,0,0,0.0379746835443038
OsmAnd~,ActivityResolveInfo,0,0,0.007663003509306108
OsmAnd~,TTSCommandPlayerImpl,32,18,6.557045842714622
OsmAnd~,ShadowText,4,3,0.03944501777319115
OsmAnd~,NativeSwingRendering,0,0,0.16660933379199633
OsmAnd~,DownloadTilesDialog,34,10,0.352866836458365
OsmAnd~,EnumDescriptor,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_QListT_OsmAnd__MapStyleConstantValue_t,1,1,0
OsmAnd~,WikiOsmHandler,0,0,0.0011179429849077697
OsmAnd~,NetworkUtils,22,6,0.3388831136640134
OsmAnd~,DashFavoritesFragment,20,6,7.385160601327215
OsmAnd~,interface_ICoreResourcesProvider,1,9,0
OsmAnd~,NegativeButtonListener,0,0,0.1442806304016268
OsmAnd~,DefaultLogSink,0,4,0
OsmAnd~,FieldDescriptorProto,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IMapKeyedDataProvider__Data_t,1,1,0
OsmAnd~,ObfAddressStreetGroupSubtype,5,5,0
OsmAnd~,MapRendererClass,5,5,0
OsmAnd~,MiniMapWidget,0,0,0.25264591620042887
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IMapObjectsProvider__Data_const_t,1,1,0
OsmAnd~,MapCreatorVersion,0,0,0.03516810928575635
OsmAnd~,PrimitiveBlock,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_QSetT_std__shared_ptrT_OsmAnd__ILogSink_t_t,1,1,0
OsmAnd~,Divider,0,0,0.0056022408963585435
OsmAnd~,BooleanResult,0,0,0.16786212392906955
OsmAnd~,DescriptorProto,0,0,0.0011179429849077697
OsmAnd~,ApplicationMode,17,22,1.2070285388119142
OsmAnd~,OsmandBackupAgent,6,2,0
OsmAnd~,PoiUIFilter,25,31,0
OsmAnd~,OsmVersionNotSupported,0,0,0.022747472601405784
OsmAnd~,EditingPOIActivity,0,0,5.968161896697217
OsmAnd~,ErrorDescriptorDatabase,0,0,0.004914004914004914
OsmAnd~,ServiceOptions,0,0,0.0011179429849077697
OsmAnd~,ShareDialog,27,13,0.7717161670291091
OsmAnd~,TabWrapper,0,0,0.0062395159648221225
OsmAnd~,IFontFinder,1,4,0
OsmAnd~,DashFirstTimeFragment,19,5,0.20826446280991737
OsmAnd~,Casts,0,0,0.005154639175257732
OsmAnd~,SWIGTYPE_p_OsmAnd__ObservableAsT_OsmAnd__ResourcesManager__IRepositoryUpdated_t__Tag,1,1,0
OsmAnd~,DownloaderIndexFromGoogleCode,0,0,0.022727272727272728
OsmAnd~,SWIGTYPE_p_SkBitmap,1,1,0
OsmAnd~,OsmAndFormatter,14,10,3.4742035316490565
OsmAnd~,NauticalMapsPlugin,9,6,1.5957971338312515
OsmAnd~,MapRasterLayerProvider_Software,0,3,0
OsmAnd~,TestRouting,32,14,2.303434993121685
OsmAnd~,PoiRegion,0,0,0.01977837946670706
OsmAnd~,Pack,0,0,0.05015723270440251
OsmAnd~,RouteProvider,55,40,11.342650458424373
OsmAnd~,BaseLocationIndexRepository<T,0,0,0.027262904164242367
OsmAnd~,DownloadResourceGroupAdapter,0,0,0.010810810810810811
OsmAnd~,SWIGTYPE_p_OsmAnd__BitmaskT_OsmAnd__ObfAddressStreetGroupType_unsigned_int_t,1,1,0
OsmAnd~,MapRendererDebugSettings,1,59,0
OsmAnd~,DefaultDismissListener,0,0,0.04748014908442716
OsmAnd~,DashLocationFragment,12,7,0.9716539075951545
OsmAnd~,ActionModeImpl,0,0,0.007663003509306108
OsmAnd~,RouteLayer,22,13,0.8289388992944762
OsmAnd~,OnlineTileSourcesMetadata,0,0,0.005154639175257732
OsmAnd~,DeleteGpxTask,0,0,0.20874329442152997
OsmAnd~,BinaryMapIndexWriter,0,0,0.043708100266422724
OsmAnd~,ExtensionInfo,0,0,0.0011179429849077697
OsmAnd~,NativeRouteSearchResult,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__MapPrimitivesProvider__Data_const_t,1,1,0
OsmAnd~,LogSeverityLevel,5,5,0
OsmAnd~,SWIGTYPE_p_QHashT_QString_std__shared_ptrT_OsmAnd__IOnlineTileSources__Source_const_t_t,1,1,0
OsmAnd~,OsMoGroupsActivity,193,87,8.832923181523936
OsmAnd~,AppInitializer,60,31,0.6815813870031997
OsmAnd~,MapZoomPair,0,0,0.0011179429849077697
OsmAnd~,OsmAndAddressIndex_CitiesIndex,0,0,0.005115089514066497
OsmAnd~,BinaryRoutePlannerOld,18,14,0.34889506119386493
OsmAnd~,Descriptors,0,0,0.03902337815447049
OsmAnd~,TransportRouteHelper,3,3,0
OsmAnd~,RoutePointToWrite,0,0,0.0011179429849077697
OsmAnd~,TransportIndexRepository,2,1,0
OsmAnd~,FieldsHandler,0,0,0.02542372881355932
OsmAnd~,MapIndex,0,0,0.0011179429849077697
OsmAnd~,LocalIndexHelper,14,15,3.994806264782692
OsmAnd~,NavigationInfo,22,15,0.8947198652862861
OsmAnd~,ValueHolder<T>,0,0,0.01694915254237288
OsmAnd~,PoiPart,0,0,0.0105903309739198
OsmAnd~,MapActivityLayers,34,15,9.520390471783363
OsmAnd~,TransportIndexRepositoryBinary,19,11,0.16272529082211934
OsmAnd~,OsmBugsRemoteUtil,11,6,1.9210036273643742
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IMapTiledDataProvider__Data_t,1,1,0
OsmAnd~,IndexFileList,11,7,0.08717444717444717
OsmAnd~,Reshaper,4,3,0
OsmAnd~,DynamicMessage,0,0,0.002787384153890752
OsmAnd~,MapRendererStateChange,5,5,0
OsmAnd~,RoutingDataLevel,5,5,0
OsmAnd~,SWIGTYPE_p_QListT_unsigned_int_t,1,1,0
OsmAnd~,IncrementalUpdateList,0,0,0.011373736300702892
OsmAnd~,UploadingErrorDialogFragment,0,0,0.11011913971839703
OsmAnd~,Attribute,0,0,0.005154639175257732
OsmAnd~,BinaryRoutePlanner,28,33,6.4905108997472585
OsmAnd~,LIBPROTOBUF_EXPORT,0,0,0.019656019656019656
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__BinaryMapObject_const_t_t,1,1,0
OsmAnd~,OsmAndPoiBox,0,0,0.019409735844677648
OsmAnd~,SearchRegionByNameActivity,6,9,0.09806298682801662
OsmAnd~,NewTileSourceDialog,0,0,0.017341040462427744
OsmAnd~,PagerSlidingTabStrip,56,49,0.7775286067506181
OsmAnd~,LocationPoint,1,0,0
OsmAnd~,BoolPtr,1,7,0
OsmAnd~,CallbackWithObject,1,0,0
OsmAnd~,TransportInfoLayer,9,5,0.19549075000065866
OsmAnd~,SherpafyStageFragment,36,14,2.1594788965490133
OsmAnd~,AtlasMapRendererConfiguration,1,9,0
OsmAnd~,FavouritePoint,3,3,0.8428090859648838
OsmAnd~,RoutePlannerFrontEnd,18,17,1.748409898889575
OsmAnd~,SWIGTYPE_p_QHashT_QString_std__shared_ptrT_OsmAnd__ResourcesManager__BuiltinResource_const_t_t,1,1,0
OsmAnd~,TestVoiceActivity,24,13,8.129484974383724
OsmAnd~,Algoritms,0,0,0.02666717778273954
OsmAnd~,SWIGTYPE_p_QHashT_std__shared_ptrT_StreetGroup_const_t_QListT_std__shared_ptrT_Street_const_t_t_t,1,1,0
OsmAnd~,IRasterMapLayerProvider,0,12,0
OsmAnd~,Track,0,0,0.008097165991902834
OsmAnd~,MapObject,17,84,2.231390062213219
OsmAnd~,FontFitTextView,0,0,0.05037876200900297
OsmAnd~,SWIGTYPE_p_OsmAnd__MapRendererSetupOptions__FrameUpdateRequestCallback,1,1,0
OsmAnd~,OsMoGroup,0,0,0.0014234875444839859
OsmAnd~,IndexVectorMapCreator,0,0,1.9902513285765175
OsmAnd~,ElevationDataConfiguration,1,8,0
OsmAnd~,MapPart,0,0,0.0105903309739198
OsmAnd~,EditPoiData,0,0,0.10304275289790585
OsmAnd~,MapTileDownloader,32,16,8.402461508357678
OsmAnd~,FailSafeFuntions,32,14,0.1559001499577937
OsmAnd~,SWIGTYPE_p_OsmAnd__BitmaskT_OsmAnd__MapRendererStateChange_unsigned_int_t__BitmaskT,1,1,0
OsmAnd~,SWIGTYPE_p_ObfMapSectionReader__FilterByIdFunction,1,1,0
OsmAnd~,BaseDownloadActivity,32,21,3.176835617533386
OsmAnd~,BasicDataFragment,0,0,0.05042016806722687
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__IMapStyle__IParameter_const_t_t,1,1,0
OsmAnd~,Output,0,0,0.0011179429849077697
OsmAnd~,MapStylesPresetsMetadata,0,0,0.005154639175257732
OsmAnd~,DashTrackFragment,32,12,4.091932290853799
OsmAnd~,BackupOpenstreetmapPointAsyncTask,0,0,0.064473630552804
OsmAnd~,AccessibleLayout,8,3,0.008097165991902834
OsmAnd~,InterceptorFrameLayout,0,0,0.4444444444444444
OsmAnd~,IMapKeyedSymbolsProvider,0,6,0
OsmAnd~,RouteDataBlock,0,0,0.004980004241335223
OsmAnd~,AmenityIndexRepositoryBinary,9,8,0.5225571577060135
OsmAnd~,MapRenderingTypes,33,37,8.384365714042282
OsmAnd~,OsmandRenderingRulesParser,0,0,0.2222222222222222
OsmAnd~,OsmAndRegion,0,0,0.0011179429849077697
OsmAnd~,FavouritePointMenuBuilder,0,0,0.01680672268907563
OsmAnd~,SearchRequest<T>,0,0,0.0577659810801591
OsmAnd~,AlarmInfo,4,9,3.6942813754647568
OsmAnd~,ChangeSet,0,0,0.0011179429849077697
OsmAnd~,SherpafyStageInfoFragment,13,6,1.1858407506963824
OsmAnd~,DashNavigationFragment,19,8,0.02888301951094828
OsmAnd~,MapDataBlock,0,0,0.01009509375540172
OsmAnd~,FileDescriptorProto,0,0,0.0011179429849077697
OsmAnd~,TextAttributes,0,0,0.0013360053440213762
OsmAnd~,RouteTypeRule,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_IOnPathMapSymbol__PinPoint,1,1,0
OsmAnd~,GpxSelectionHelper,23,29,3.4929772926152864
OsmAnd~,NameFinderPoiFilter,0,0,0.4291482485908559
OsmAnd~,THashPrimitiveIterator,0,0,0.005574768307781504
OsmAnd~,ILocalResourcesChanged,0,0,0.005154639175257732
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_ObfMapSectionReader__DataBlock_const_t_t,1,1,0
OsmAnd~,AdditionalInstance,0,0,0.005154639175257732
OsmAnd~,GPXUtilities,65,46,4.158641762314438
OsmAnd~,PointDescription,15,18,0.4608238102606042
OsmAnd~,ParkingPluginActivity,0,0,0.03125
OsmAnd~,TextInfoWidget,11,13,0.33267487884193575
OsmAnd~,TourInformation,30,19,2.0041622064668907
OsmAnd~,SQLiteAPI,4,0,0
OsmAnd~,Plugin,0,0,0.009592519256094209
OsmAnd~,RouteDataObject,10,21,6.425981062913735
OsmAnd~,GpxUiHelper,72,21,3.071619627237393
OsmAnd~,MapControlsLayer,88,50,6.3617535220760715
OsmAnd~,SWIGTYPE_p_OsmAnd__ResourcesManager__RepositoryUpdated,1,1,0
OsmAnd~,SherpafyStageItineraryFragment,10,8,2.4712932669765566
OsmAnd~,FontCache,8,4,0
OsmAnd~,FloatMath,2,6,0
OsmAnd~,MapMouseAdapter,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_QHashT_unsigned_int_QStringRef_t,1,1,0
OsmAnd~,OsmandRenderer,50,33,12.4262795951505
OsmAnd~,OsmEditsLayer,10,14,0.47655642104040674
OsmAnd~,SelectedGPXFragment,59,29,3.6870816259115156
OsmAnd~,LIFOBlockingDeque,1,3,0
OsmAnd~,SWIGTYPE_p_QVectorT_SkScalar_t,1,1,0
OsmAnd~,DoublePtr,1,7,0
OsmAnd~,Tag,0,0,0.09183827110518877
OsmAnd~,Tab,0,0,0.007663003509306108
OsmAnd~,DatabaseHelper,6,9,0.010810810810810811
OsmAnd~,FavoritePointEditorFragment,0,0,0.022408963585434174
OsmAnd~,TextRenderer,26,15,0.40966014018815367
OsmAnd~,MapRoutePlanControl,0,0,0.004661661768468727
OsmAnd~,MapStyleValueDataType,5,5,0
OsmAnd~,BinaryRouteDataReader,0,0,0.005780346820809248
OsmAnd~,SimpleStreet,0,0,0.37346890357116247
OsmAnd~,OsmAndCoreConstants,1,1,0
OsmAnd~,OsmAndConstants,1,0,0
OsmAnd~,SWIGTYPE_p_SharedResourcesContainerT_unsigned_long_long_OsmAnd__MapPrimitiviser__PrimitivesGroup_const_t,1,1,0
OsmAnd~,DashWaypointsFragment,37,11,0.024793388429752067
OsmAnd~,SettingsMonitoringActivity,18,20,1.3679880112548939
OsmAnd~,IMapDataProvider,6,18,0
OsmAnd~,FavoritesListFragment,17,14,5.452254022814721
OsmAnd~,OsmandBackgroundServicePlugin,0,0,0.025663749492263955
OsmAnd~,SWIGTYPE_p_QStringList,1,1,0
OsmAnd~,MapTileLayer,12,11,1.4133217792109254
OsmAnd~,StringMatcher,1,0,0
OsmAnd~,UploadGPXFilesTask,7,5,0.4071306332732464
OsmAnd~,EnumAdapter,3,3,0
OsmAnd~,SRTMPlugin,6,9,0.8417013141079368
OsmAnd~,AddressNameIndexDataAtom,0,0,0.01009509375540172
OsmAnd~,OsmAndMapIndex_MapDataBox,0,0,0.005115089514066497
OsmAnd~,IndexCreator,0,0,2.7585085379067005
OsmAnd~,Descriptor,0,0,0.0011179429849077697
OsmAnd~,AsyncLoadingThread,20,15,2.4880388387761956
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__MapPrimitiviser__PrimitivisedObjects_const_t,1,1,0
OsmAnd~,IProgress,2,2,0
OsmAnd~,ParseException,0,0,0.0011179429849077697
OsmAnd~,EditingPOIDialogProvider,145,37,8.142538467932525
OsmAnd~,OsmDbCreator,0,0,1.5652173913043477
OsmAnd~,DownloadActivity,66,22,12.426952709324038
OsmAnd~,MapAccessibilityActions,3,3,0.016194331983805668
OsmAnd~,SWIGTYPE_p_unsigned_int,1,1,0
OsmAnd~,MapRulType,0,0,0.04246158358987935
OsmAnd~,AlreadyCalledException,0,0,0.0011179429849077697
OsmAnd~,DashboardOnMap,77,45,6.2045825337358025
OsmAnd~,SettingsDevelopmentActivity,29,7,4.774518296264532
OsmAnd~,RotatedTileBox,6,44,0.16281194168917254
OsmAnd~,CityBlockIndex,0,0,0.01009509375540172
OsmAnd~,MapObjectsSymbolsProvider,0,18,0
OsmAnd~,SearchDialogFragment,0,0,0.3966244725738394
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__MapPrimitivesProvider__Data_t,1,1,0
OsmAnd~,DayNightHelper,12,7,0.2987861811391223
OsmAnd~,MapVectorLayer,7,7,6.2762541121311495
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__IMapObjectsProvider__Data_t,1,1,0
OsmAnd~,GPXTrackAnalysis,0,0,0.06451612903225806
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_SkBitmap_t,1,1,0
OsmAnd~,MapRoot,0,0,0.0011179429849077697
OsmAnd~,MapSymbol,6,22,0
OsmAnd~,MediaCommandPlayerImpl,13,11,0.5860607634942158
OsmAnd~,Import,0,0,0.0011179429849077697
OsmAnd~,MapStyleBuiltinValueDefinitions,1,6,0
OsmAnd~,Node,2,2,0.02898394349099978
OsmAnd~,WMSSourceTemplate,0,0,0.011560693641618497
OsmAnd~,ColorHSV,1,9,0
OsmAnd~,NavigatePointFragment,49,15,4.032502662301997
OsmAnd~,InnerLayout,0,0,0.0014234875444839859
OsmAnd~,SWIGTYPE_p_QHashT_OsmAnd__TagValueId_std__shared_ptrT_OsmAnd__IMapStyle__IRule_const_t_t,1,1,0
OsmAnd~,DashUpdatesFragment,27,10,9.917957223972687
OsmAnd~,IObservable,1,3,0
OsmAnd~,WorldRegions,1,13,0
OsmAnd~,DescriptorValidationException,0,0,0.0011179429849077697
OsmAnd~,OsmEditingPlugin,27,26,2.719956844948405
OsmAnd~,SearchHistoryActivity,0,0,0.2325145805980956
OsmAnd~,WaypointHelper,23,43,13.91544885038649
OsmAnd~,DownloadsUiHelper,0,0,2.0
OsmAnd~,RegionAddressRepositoryBinary,17,19,1.4563420488946486
OsmAnd~,SWIGTYPE_p_QListT_int_t,1,1,0
OsmAnd~,MapTileAdapter,1,1,0.07407407407407407
OsmAnd~,CachedOsmandIndexes,11,7,1.0295659799318704
OsmAnd~,PoiSubTypeDialogFragment,0,0,0.028169014084507043
OsmAnd~,MultiTouchSupport,11,4,0.15357613178685142
OsmAnd~,SWIGTYPE_p_QListT_OsmAnd__Utilities__ItemPointOnPath_t,1,1,0
OsmAnd~,SWIGTYPE_p_std__functionT_bool_fstd__shared_ptrT_ObfInfo_const_t_const_RF_t,1,1,0
OsmAnd~,AmenityInfoMenuController,0,0,0.06451612903225806
OsmAnd~,SettingsAPI,2,0,0
OsmAnd~,RouteAttributeContext,0,0,0.008097165991902834
OsmAnd~,DownloadIndexListThread,0,0,0.02666666666666667
OsmAnd~,AccessibleContent,8,3,0.06838822628296312
OsmAnd~,SearchByNameAbstractActivity<T>,0,0,0.6385193348496937
OsmAnd~,RouteResultPreparation,21,41,24.63954884433602
OsmAnd~,SWIGTYPE_p_OsmAnd__IMapRenderer_Metrics__Metric_renderFrame,1,1,0
OsmAnd~,FileDescriptor,0,0,0.0011179429849077697
OsmAnd~,SWIGTYPE_p_QListT_std__shared_ptrT_OsmAnd__IFontFinder_const_t_t,1,1,0
OsmAnd~,RoutePoint,0,0,0.3516828100191252
OsmAnd~,EqualsPred,0,0,0.002787384153890752
OsmAnd~,PoiTileBox,0,0,0.006570523817756244
OsmAnd~,OsmandListActivity,10,12,0.0793097970056855
OsmAnd~,NavigationServiceBinder,0,0,0.23968261123264806
OsmAnd~,DownloadFileHelper,27,15,1.643740044969691
OsmAnd~,CachedDBStreetDAO,0,0,0.036408979071246274
OsmAnd~,TransportStop,0,1,0.022118198406006435
OsmAnd~,CykloatlasSourceTemplate,0,0,0.5115606936416185
OsmAnd~,ContainedByPred,0,0,0.002787384153890752
OsmAnd~,ObfInfo,1,22,0
OsmAnd~,IndexConstants,1,1,0.42170927867001884
OsmAnd~,CustomPager,1,2,0.0479196556671449
OsmAnd~,OsmAndMapLayersView,2,6,0.5081802443012409
OsmAnd~,ABL,0,0,0.002787384153890752
OsmAnd~,SlidingTabLayout,0,0,0.9142857142857141
OsmAnd~,GLSurfaceView,55,56,0
OsmAnd~,SWIGTYPE_p_QIODevice,1,1,0
OsmAnd~,SWIGTYPE_p_QHashT_unsigned_int_QString_t,1,1,0
OsmAnd~,GpxDisplayGroup,0,0,0.030785625481025397
OsmAnd~,MapControls,0,0,1.5147648035848544
OsmAnd~,BinaryInspector,62,31,8.682822920141707
OsmAnd~,SWIGTYPE_p_std__shared_ptrT_OsmAnd__MapPrimitiviser__PrimitivisedObjects_t,1,1,0
OsmAnd~,MyAdapter,0,0,0.4087958233568585
OsmAnd~,GeoIntentActivity,47,20,26.611388306187063
OsmAnd~,OsmAndPoiNameIndexData,0,0,0.010432585074183697
OsmAnd~,MapLayerConfiguration,1,8,0
OsmAnd~,AtlasMapRendererView,0,5,0
OsmAnd~,PoiTypeDialogFragment,0,0,0.2155894367990474
OsmAnd~,OsmAndTaskManager,5,7,0
OsmAnd~,GpxInfo,0,0,0.27031454538358074
OsmAnd~,OOBBI,1,6,0
OsmAnd~,OOBBF,1,6,0
OsmAnd~,TipsAndTricksActivity,23,8,2.5689635786280958
OsmAnd~,AnimateDraggingMapThread,21,20,1.293132070773538
OsmAnd~,OsmBugsDbHelper,9,7,0.7206862297942055
OsmAnd~,PoiFiltersHelper,20,28,1.5249476680923615
OsmAnd~,ObfPoiCategoryId,1,8,0
OsmAnd~,RouteInfoControls,0,0,2.601413818141747
OsmAnd~,OsMoPlugin,35,27,4.72375671983335
OsmAnd~,SWIGTYPE_p_ObfAddressSectionReader__BuildingVisitorFunction,1,1,0
OsmAnd~,SWIGTYPE_p_QSetT_unsigned_int_t,1,1,0
OsmAnd~,DashAudioVideoNotesActivity,0,0,5.340250226237651
OsmAnd~,MapInfoControl,0,0,0.16438443683025725
OsmAnd~,OsmAndPoiNameIndexDataAtom,0,0,0.015547674588250193
OsmAnd~,GeoidAltitudeCorrection,7,3,0.043478260869565216
OsmAnd~,IMapLocationListener,1,0,0
